Date,LAT,LON,ALLSKY_SFC_SW_DWN,RH2M,T2M,GWETTOP,Precipitations_mm,VPD
2021-01-15,35.5,-2.5,11.73,75.55,15.01,,0.0,0.417
2021-01-16,27.5,-7.5,17.46,30.3,10.52,,0.0,0.886
2021-01-16,27.5,-2.5,17.5,37.79,10.35,,0.0,0.782
2021-01-16,28.5,-7.5,16.94,24.6,12.12,,0.0,1.066
2021-01-16,28.5,-2.5,16.97,37.07,10.49,,0.0,0.798
2021-01-16,29.5,-7.5,16.52,32.1,12.69,,0.0,0.997
2021-01-16,29.5,-2.5,16.4,38.84,9.41,,0.0,0.722
2021-01-16,30.5,-7.5,16.16,42.42,5.19,,0.0,0.509
2021-01-16,30.5,-2.5,16.17,38.77,9.58,,0.0,0.731
2021-01-16,31.5,-7.5,15.49,42.0,7.51,,0.0,0.602
2021-01-16,31.5,-2.5,15.69,43.96,8.99,,0.0,0.643
2021-01-16,32.5,-7.5,14.63,79.5,8.66,,0.0,0.23
2021-01-16,32.5,-2.5,15.51,58.25,5.28,,0.0,0.371
2021-01-16,33.5,-7.5,14.13,82.21,11.39,,0.0,0.24
2021-01-16,33.5,-2.5,14.94,65.84,4.24,,0.0,0.283
2021-01-16,34.5,-7.5,13.3,68.4,15.73,,0.0,0.565
2021-01-16,34.5,-2.5,13.59,74.3,6.43,,0.0,0.248
2021-01-16,35.5,-7.5,13.11,65.74,15.55,,0.0,0.605
2021-01-16,35.5,-2.5,11.74,75.73,14.72,,0.0,0.406
2021-01-17,27.5,-7.5,17.12,36.29,9.6,,0.0,0.762
2021-01-17,27.5,-2.5,16.48,45.07,9.55,,0.0,0.654
2021-01-17,28.5,-7.5,16.5,33.13,10.32,,0.0,0.839
2021-01-17,28.5,-2.5,15.94,44.44,9.14,,0.0,0.644
2021-01-17,29.5,-7.5,16.72,35.66,12.3,,0.0,0.92
2021-01-17,29.5,-2.5,16.44,46.92,7.69,,0.0,0.557
2021-01-17,30.5,-7.5,16.13,42.32,5.81,,0.0,0.532
2021-01-17,30.5,-2.5,16.2,46.53,7.44,,0.0,0.552
2021-01-17,31.5,-7.5,14.0,45.32,7.97,,0.0,0.585
2021-01-17,31.5,-2.5,15.77,41.74,8.68,,0.0,0.655
2021-01-17,32.5,-7.5,12.39,65.67,9.88,,0.0,0.418
2021-01-17,32.5,-2.5,15.45,48.34,6.38,,0.0,0.496
2021-01-17,33.5,-7.5,11.79,78.21,11.79,,0.0,0.301
2021-01-17,33.5,-2.5,14.07,45.96,6.53,,0.0,0.524
2021-01-17,34.5,-7.5,11.25,67.72,16.39,,0.0,0.602
2021-01-17,34.5,-2.5,12.49,49.25,8.86,,0.0,0.577
2021-01-17,35.5,-7.5,11.86,75.13,16.03,,0.0,0.453
2021-01-17,35.5,-2.5,12.5,63.3,14.39,,0.0,0.602
2021-01-18,27.5,-7.5,17.79,41.56,8.56,,0.0,0.651
2021-01-18,27.5,-2.5,17.22,43.02,8.86,,0.0,0.648
2021-01-18,28.5,-7.5,17.18,37.63,9.68,,0.0,0.75
2021-01-18,28.5,-2.5,16.65,45.17,8.65,,0.0,0.615
2021-01-18,29.5,-7.5,16.63,38.09,11.74,,0.0,0.854
2021-01-18,29.5,-2.5,16.79,48.58,7.56,,0.0,0.535
2021-01-18,30.5,-7.5,16.29,45.95,5.83,,0.0,0.499
2021-01-18,30.5,-2.5,16.21,42.61,8.16,,0.0,0.622
2021-01-18,31.5,-7.5,15.4,40.1,8.59,,0.0,0.669
2021-01-18,31.5,-2.5,15.86,32.47,9.88,,0.0,0.823
2021-01-18,32.5,-7.5,14.71,55.61,11.35,,0.0,0.596
2021-01-18,32.5,-2.5,15.39,31.77,8.85,,0.0,0.775
2021-01-18,33.5,-7.5,14.14,73.01,12.06,,0.0,0.38
2021-01-18,33.5,-2.5,14.94,33.4,8.44,,0.0,0.736
2021-01-18,34.5,-7.5,10.94,72.53,15.6,,0.0,0.487
2021-01-18,34.5,-2.5,13.78,46.57,9.14,,0.0,0.619
2021-01-18,35.5,-7.5,10.85,66.34,16.17,,0.0,0.619
2021-01-18,35.5,-2.5,12.53,67.08,15.25,,0.0,0.57
2021-01-19,27.5,-7.5,17.32,37.33,8.71,,0.0,0.705
2021-01-19,27.5,-2.5,16.92,32.45,9.46,,0.0,0.8
2021-01-19,28.5,-7.5,17.15,32.86,10.03,,0.0,0.826
2021-01-19,28.5,-2.5,16.67,32.96,9.63,,0.0,0.803
2021-01-19,29.5,-7.5,16.74,36.56,12.24,,0.0,0.904
2021-01-19,29.5,-2.5,16.54,36.64,9.03,,0.0,0.729
2021-01-19,30.5,-7.5,16.34,44.9,6.54,,0.0,0.535
2021-01-19,30.5,-2.5,16.03,34.84,9.47,,0.0,0.772
2021-01-19,31.5,-7.5,15.19,45.34,8.59,,0.0,0.61
2021-01-19,31.5,-2.5,15.72,30.72,10.07,,0.0,0.855
2021-01-19,32.5,-7.5,14.34,70.66,10.47,,0.0,0.372
2021-01-19,32.5,-2.5,15.27,34.04,7.94,,0.0,0.705
2021-01-19,33.5,-7.5,13.82,81.3,12.12,,0.0,0.264
2021-01-19,33.5,-2.5,14.64,32.49,8.43,,0.0,0.746
2021-01-19,34.5,-7.5,8.88,74.55,15.65,,0.0,0.452
2021-01-19,34.5,-2.5,12.76,42.47,9.97,,0.0,0.705
2021-01-19,35.5,-7.5,5.6,73.02,15.34,,0.0,0.47
2021-01-19,35.5,-2.5,12.13,70.65,14.72,,0.0,0.492
2021-01-20,27.5,-7.5,17.6,27.63,10.33,,0.0,0.908
2021-01-20,27.5,-2.5,17.34,24.39,10.99,,0.0,0.992
2021-01-20,28.5,-7.5,16.94,25.74,11.37,,0.0,0.999
2021-01-20,28.5,-2.5,16.58,25.66,10.81,,0.0,0.964
2021-01-20,29.5,-7.5,16.27,35.98,12.43,,0.0,0.924
2021-01-20,29.5,-2.5,16.05,29.95,10.21,,0.0,0.872
2021-01-20,30.5,-7.5,14.09,49.92,5.85,,0.0,0.463
2021-01-20,30.5,-2.5,15.34,32.33,9.15,,0.0,0.785
2021-01-20,31.5,-7.5,11.03,54.4,8.02,,0.0,0.49
2021-01-20,31.5,-2.5,13.92,31.73,8.9,,0.0,0.778
2021-01-20,32.5,-7.5,10.23,75.53,10.71,,6.6,0.315
2021-01-20,32.5,-2.5,13.09,44.49,4.53,,0.0,0.469
2021-01-20,33.5,-7.5,9.22,88.29,13.0,,6.0,0.175
2021-01-20,33.5,-2.5,10.58,37.17,7.89,,0.0,0.669
2021-01-20,34.5,-7.5,5.41,83.83,16.7,,7.8,0.307
2021-01-20,34.5,-2.5,6.76,46.36,10.46,,0.0,0.679
2021-01-20,35.5,-7.5,4.54,79.76,16.7,,7.6,0.385
2021-01-20,35.5,-2.5,7.14,70.84,15.59,,0.6,0.516
2021-01-21,27.5,-7.5,17.52,22.99,13.98,,0.0,1.229
2021-01-21,27.5,-2.5,17.17,19.62,12.86,,0.0,1.193
2021-01-21,28.5,-7.5,16.97,25.3,14.72,,0.0,1.251
2021-01-21,28.5,-2.5,16.81,19.91,13.27,,0.0,1.221
2021-01-21,29.5,-7.5,16.43,40.3,14.73,,0.0,1.0
2021-01-21,29.5,-2.5,16.48,21.42,13.4,,0.0,1.208
2021-01-21,30.5,-7.5,16.16,61.91,7.26,,0.0,0.388
2021-01-21,30.5,-2.5,16.12,26.54,11.52,,0.0,0.998
2021-01-21,31.5,-7.5,15.5,66.01,8.68,,0.0,0.382
2021-01-21,31.5,-2.5,15.55,34.66,11.06,,0.0,0.861
2021-01-21,32.5,-7.5,13.9,80.96,12.43,,0.6,0.275
2021-01-21,32.5,-2.5,15.33,50.83,8.46,,0.0,0.544
2021-01-21,33.5,-7.5,9.91,91.68,14.46,,2.6,0.137
2021-01-21,33.5,-2.5,14.63,68.28,8.56,,0.0,0.353
2021-01-21,34.5,-7.5,11.32,78.83,16.84,,0.3,0.406
2021-01-21,34.5,-2.5,12.78,76.62,11.31,,0.8,0.313
2021-01-21,35.5,-7.5,11.48,75.22,16.74,,1.2,0.472
2021-01-21,35.5,-2.5,12.31,80.69,16.39,,2.2,0.36
2021-01-22,27.5,-7.5,17.18,47.87,15.28,,0.0,0.905
2021-01-22,27.5,-2.5,17.39,17.67,14.72,,0.0,1.379
2021-01-22,28.5,-7.5,16.86,38.43,16.26,,0.0,1.138
2021-01-22,28.5,-2.5,16.98,17.96,14.78,,0.0,1.379
2021-01-22,29.5,-7.5,16.24,46.43,16.18,,0.0,0.985
2021-01-22,29.5,-2.5,16.26,22.92,13.99,,0.0,1.231
2021-01-22,30.5,-7.5,15.89,59.48,8.78,,0.0,0.458
2021-01-22,30.5,-2.5,15.62,29.76,13.03,,0.0,1.054
2021-01-22,31.5,-7.5,14.61,71.24,10.17,,0.8,0.357
2021-01-22,31.5,-2.5,14.54,38.33,13.17,,0.0,0.934
2021-01-22,32.5,-7.5,11.09,85.08,13.72,,0.1,0.234
2021-01-22,32.5,-2.5,12.57,61.64,10.41,,0.0,0.484
2021-01-22,33.5,-7.5,6.84,93.75,14.88,,1.7,0.106
2021-01-22,33.5,-2.5,13.09,78.31,10.06,,0.0,0.267
2021-01-22,34.5,-7.5,8.52,87.77,17.19,,3.6,0.24
2021-01-22,34.5,-2.5,10.32,81.02,12.07,,1.2,0.267
2021-01-22,35.5,-7.5,12.05,83.68,16.77,,1.2,0.312
2021-01-22,35.5,-2.5,10.81,81.25,16.61,,0.0,0.354
2021-01-23,27.5,-7.5,17.55,54.3,16.79,,0.0,0.874
2021-01-23,27.5,-2.5,17.09,17.85,15.74,,0.0,1.469
2021-01-23,28.5,-7.5,17.04,41.83,16.94,,0.0,1.123
2021-01-23,28.5,-2.5,16.96,19.76,15.18,,0.0,1.384
2021-01-23,29.5,-7.5,16.63,38.83,17.06,,0.0,1.19
2021-01-23,29.5,-2.5,16.44,31.09,14.11,,0.0,1.109
2021-01-23,30.5,-7.5,16.32,48.61,9.32,,0.0,0.603
2021-01-23,30.5,-2.5,16.24,58.19,13.31,,0.0,0.639
2021-01-23,31.5,-7.5,15.63,63.74,10.11,,0.0,0.449
2021-01-23,31.5,-2.5,16.01,62.42,12.51,,0.0,0.545
2021-01-23,32.5,-7.5,13.53,82.7,13.14,,0.0,0.261
2021-01-23,32.5,-2.5,15.7,63.21,9.51,,0.0,0.437
2021-01-23,33.5,-7.5,13.8,83.9,14.24,,0.2,0.261
2021-01-23,33.5,-2.5,15.18,74.28,9.17,,0.0,0.299
2021-01-23,34.5,-7.5,11.5,77.3,16.13,,0.0,0.416
2021-01-23,34.5,-2.5,13.25,77.15,10.18,,0.0,0.284
2021-01-23,35.5,-7.5,11.63,79.66,16.14,,0.1,0.373
2021-01-23,35.5,-2.5,12.0,78.96,15.91,,1.8,0.38
2021-01-24,27.5,-7.5,16.71,44.65,17.56,,0.0,1.111
2021-01-24,27.5,-2.5,17.61,18.94,16.74,,0.0,1.545
2021-01-24,28.5,-7.5,16.47,32.54,18.26,,0.0,1.415
2021-01-24,28.5,-2.5,17.02,17.78,16.79,,0.0,1.572
2021-01-24,29.5,-7.5,15.65,38.9,16.72,,0.0,1.163
2021-01-24,29.5,-2.5,16.41,21.77,15.85,,0.0,1.409
2021-01-24,30.5,-7.5,14.76,49.15,9.46,,0.0,0.602
2021-01-24,30.5,-2.5,15.34,42.74,14.79,,0.0,0.963
2021-01-24,31.5,-7.5,13.72,62.66,9.23,,0.0,0.435
2021-01-24,31.5,-2.5,14.35,42.09,14.82,,0.0,0.976
2021-01-24,32.5,-7.5,13.13,84.68,10.98,,0.0,0.201
2021-01-24,32.5,-2.5,12.8,55.91,10.7,,0.0,0.567
2021-01-24,33.5,-7.5,11.27,90.23,13.4,,0.0,0.15
2021-01-24,33.5,-2.5,11.72,72.87,8.89,,0.0,0.309
2021-01-24,34.5,-7.5,7.43,83.44,16.97,,0.6,0.32
2021-01-24,34.5,-2.5,10.13,78.45,11.27,,0.0,0.288
2021-01-24,35.5,-7.5,6.92,84.89,16.91,,1.0,0.291
2021-01-24,35.5,-2.5,10.86,81.45,16.56,,0.0,0.35
2021-01-25,27.5,-7.5,17.85,44.44,16.71,,0.0,1.057
2021-01-25,27.5,-2.5,16.12,18.94,16.98,,0.0,1.569
2021-01-25,28.5,-7.5,17.37,31.83,17.62,,0.0,1.374
2021-01-25,28.5,-2.5,13.28,18.11,17.14,,0.0,1.601
2021-01-25,29.5,-7.5,16.89,34.67,17.34,,0.0,1.293
2021-01-25,29.5,-2.5,12.47,23.06,17.68,,0.0,1.556
2021-01-25,30.5,-7.5,16.63,49.46,8.73,,0.0,0.57
2021-01-25,30.5,-2.5,14.43,30.97,16.41,,0.0,1.288
2021-01-25,31.5,-7.5,15.92,60.7,9.27,,0.0,0.459
2021-01-25,31.5,-2.5,15.28,45.92,15.21,,0.0,0.935
2021-01-25,32.5,-7.5,14.78,81.04,12.57,,0.0,0.276
2021-01-25,32.5,-2.5,15.08,68.84,10.65,,0.0,0.4
2021-01-25,33.5,-7.5,13.23,88.3,14.3,,0.0,0.191
2021-01-25,33.5,-2.5,14.31,81.48,9.36,,0.0,0.218
2021-01-25,34.5,-7.5,11.74,84.18,17.16,,1.5,0.31
2021-01-25,34.5,-2.5,12.08,80.53,12.1,,0.4,0.275
2021-01-25,35.5,-7.5,11.58,86.52,17.0,,0.0,0.261
2021-01-25,35.5,-2.5,11.25,83.97,16.82,,0.1,0.307
2021-01-26,27.5,-7.5,17.64,31.07,16.49,,0.0,1.293
2021-01-26,27.5,-2.5,17.51,29.69,16.71,,0.0,1.338
2021-01-26,28.5,-7.5,17.05,37.75,16.92,,0.0,1.2
2021-01-26,28.5,-2.5,16.89,36.29,16.62,,0.0,1.205
2021-01-26,29.5,-7.5,16.72,41.69,17.98,,0.0,1.202
2021-01-26,29.5,-2.5,16.64,45.55,16.06,,0.0,0.994
2021-01-26,30.5,-7.5,16.77,53.43,10.2,,0.0,0.58
2021-01-26,30.5,-2.5,16.36,59.17,14.95,,0.0,0.694
2021-01-26,31.5,-7.5,15.99,61.11,11.67,,0.0,0.534
2021-01-26,31.5,-2.5,15.69,66.29,14.08,,0.0,0.542
2021-01-26,32.5,-7.5,15.06,79.96,14.15,,0.0,0.323
2021-01-26,32.5,-2.5,14.91,79.15,10.5,,0.0,0.265
2021-01-26,33.5,-7.5,14.28,88.25,15.09,,0.0,0.202
2021-01-26,33.5,-2.5,14.53,85.28,10.23,,0.0,0.184
2021-01-26,34.5,-7.5,12.58,91.85,17.22,,0.0,0.16
2021-01-26,34.5,-2.5,9.59,83.59,12.2,,0.0,0.233
2021-01-26,35.5,-7.5,9.08,95.81,16.85,,0.1,0.08
2021-01-26,35.5,-2.5,12.59,89.04,16.51,,0.0,0.206
2021-01-27,27.5,-7.5,17.64,42.68,16.55,,0.0,1.079
2021-01-27,27.5,-2.5,17.39,49.35,16.7,,0.0,0.963
2021-01-27,28.5,-7.5,17.1,42.79,17.59,,0.0,1.151
2021-01-27,28.5,-2.5,16.6,49.34,16.71,,0.0,0.964
2021-01-27,29.5,-7.5,16.52,41.31,18.57,,0.0,1.255
2021-01-27,29.5,-2.5,16.6,54.34,15.57,,0.0,0.808
2021-01-27,30.5,-7.5,16.94,52.54,12.19,,0.0,0.674
2021-01-27,30.5,-2.5,16.21,62.57,14.95,,0.0,0.636
2021-01-27,31.5,-7.5,16.12,56.39,13.23,,0.0,0.663
2021-01-27,31.5,-2.5,15.78,63.18,15.33,,0.0,0.641
2021-01-27,32.5,-7.5,15.09,74.15,16.3,,0.0,0.479
2021-01-27,32.5,-2.5,15.58,74.76,11.7,,0.0,0.347
2021-01-27,33.5,-7.5,12.5,89.66,16.02,,0.0,0.188
2021-01-27,33.5,-2.5,15.09,80.62,11.61,,0.0,0.265
2021-01-27,34.5,-7.5,8.04,94.34,17.14,,0.0,0.111
2021-01-27,34.5,-2.5,14.13,80.97,13.99,,0.0,0.304
2021-01-27,35.5,-7.5,5.74,95.06,16.69,,0.0,0.094
2021-01-27,35.5,-2.5,13.26,92.38,16.52,,0.0,0.143
2021-01-28,27.5,-7.5,17.54,47.39,16.62,,0.0,0.995
2021-01-28,27.5,-2.5,17.07,42.56,15.54,,0.0,1.014
2021-01-28,28.5,-7.5,17.03,46.33,17.25,,0.0,1.057
2021-01-28,28.5,-2.5,16.42,45.5,15.8,,0.0,0.978
2021-01-28,29.5,-7.5,16.8,45.21,18.29,,0.0,1.152
2021-01-28,29.5,-2.5,16.76,51.13,15.35,,0.0,0.852
2021-01-28,30.5,-7.5,17.07,58.03,11.01,,0.0,0.551
2021-01-28,30.5,-2.5,16.53,54.26,15.71,,0.0,0.816
2021-01-28,31.5,-7.5,16.34,57.58,13.06,,0.0,0.638
2021-01-28,31.5,-2.5,16.06,53.39,15.96,,0.0,0.845
2021-01-28,32.5,-7.5,15.54,67.48,16.84,,0.0,0.624
2021-01-28,32.5,-2.5,15.75,67.26,12.82,,0.0,0.485
2021-01-28,33.5,-7.5,11.31,84.81,16.14,,0.0,0.279
2021-01-28,33.5,-2.5,15.43,66.05,12.89,,0.0,0.505
2021-01-28,34.5,-7.5,5.27,93.15,17.03,,0.0,0.133
2021-01-28,34.5,-2.5,14.44,65.13,15.31,,0.0,0.607
2021-01-28,35.5,-7.5,5.97,95.03,16.37,,0.0,0.093
2021-01-28,35.5,-2.5,13.58,82.03,17.16,,0.0,0.352
2021-01-29,27.5,-7.5,17.83,42.13,15.84,,0.0,1.042
2021-01-29,27.5,-2.5,18.07,38.71,15.3,,0.0,1.066
2021-01-29,28.5,-7.5,17.3,42.31,16.83,,0.0,1.106
2021-01-29,28.5,-2.5,17.5,43.37,15.88,,0.0,1.022
2021-01-29,29.5,-7.5,16.94,45.39,18.51,,0.0,1.164
2021-01-29,29.5,-2.5,17.25,48.96,15.96,,0.0,0.926
2021-01-29,30.5,-7.5,17.2,57.93,11.37,,0.0,0.566
2021-01-29,30.5,-2.5,16.79,49.86,16.09,,0.0,0.917
2021-01-29,31.5,-7.5,16.36,53.24,13.11,,0.0,0.705
2021-01-29,31.5,-2.5,16.39,46.24,16.29,,0.0,0.996
2021-01-29,32.5,-7.5,15.53,64.12,16.14,,0.0,0.658
2021-01-29,32.5,-2.5,16.23,51.49,13.76,,0.0,0.763
2021-01-29,33.5,-7.5,12.71,86.22,15.66,,0.0,0.245
2021-01-29,33.5,-2.5,15.68,56.21,13.85,,0.0,0.693
2021-01-29,34.5,-7.5,6.74,91.65,16.27,,0.0,0.154
2021-01-29,34.5,-2.5,14.71,53.65,16.3,,0.0,0.859
2021-01-29,35.5,-7.5,3.42,91.51,16.0,,0.3,0.154
2021-01-29,35.5,-2.5,10.61,80.95,17.12,,0.0,0.372
2021-01-30,27.5,-7.5,18.65,33.55,17.65,,0.0,1.342
2021-01-30,27.5,-2.5,18.14,35.02,16.51,,0.0,1.221
2021-01-30,28.5,-7.5,18.07,34.09,18.63,,0.0,1.415
2021-01-30,28.5,-2.5,18.08,38.02,17.45,,0.0,1.236
2021-01-30,29.5,-7.5,17.5,38.07,19.64,,0.0,1.416
2021-01-30,29.5,-2.5,17.59,40.53,17.16,,0.0,1.164
2021-01-30,30.5,-7.5,17.55,51.41,11.07,,0.0,0.641
2021-01-30,30.5,-2.5,17.07,41.72,16.89,,0.0,1.121
2021-01-30,31.5,-7.5,16.75,56.91,11.82,,0.0,0.597
2021-01-30,31.5,-2.5,16.62,40.6,16.8,,0.0,1.136
2021-01-30,32.5,-7.5,13.77,74.59,14.27,,0.0,0.413
2021-01-30,32.5,-2.5,16.28,52.72,13.81,,0.0,0.747
2021-01-30,33.5,-7.5,8.02,89.94,14.5,,0.3,0.166
2021-01-30,33.5,-2.5,15.55,70.42,12.25,,0.0,0.422
2021-01-30,34.5,-7.5,9.44,86.52,16.63,,1.2,0.255
2021-01-30,34.5,-2.5,13.68,74.78,13.78,,0.0,0.397
2021-01-30,35.5,-7.5,7.99,83.77,16.64,,0.8,0.307
2021-01-30,35.5,-2.5,12.44,86.52,16.68,,0.0,0.256
2021-01-31,27.5,-7.5,18.03,49.57,16.14,,0.0,0.925
2021-01-31,27.5,-2.5,18.35,35.53,16.6,,0.0,1.218
2021-01-31,28.5,-7.5,17.33,40.4,16.81,,0.0,1.141
2021-01-31,28.5,-2.5,17.79,37.3,16.77,,0.0,1.197
2021-01-31,29.5,-7.5,16.99,38.67,18.11,,0.0,1.275
2021-01-31,29.5,-2.5,17.31,44.35,15.94,,0.0,1.008
2021-01-31,30.5,-7.5,17.24,44.66,10.85,,0.0,0.719
2021-01-31,30.5,-2.5,17.18,51.85,15.86,,0.0,0.868
2021-01-31,31.5,-7.5,16.84,71.21,9.34,,0.0,0.338
2021-01-31,31.5,-2.5,16.61,58.29,14.85,,0.0,0.704
2021-01-31,32.5,-7.5,15.86,80.63,13.59,,0.0,0.301
2021-01-31,32.5,-2.5,16.23,73.75,10.46,,0.0,0.332
2021-01-31,33.5,-7.5,15.21,77.91,14.94,,0.2,0.375
2021-01-31,33.5,-2.5,15.24,78.23,9.98,,0.0,0.267
2021-01-31,34.5,-7.5,12.26,76.65,16.46,,0.0,0.437
2021-01-31,34.5,-2.5,11.41,75.22,12.28,,0.2,0.354
2021-01-31,35.5,-7.5,10.86,81.49,16.35,,0.0,0.344
2021-01-31,35.5,-2.5,9.33,77.26,16.06,,0.0,0.415
2021-02-01,27.5,-7.5,18.23,30.44,17.85,,0.0,1.422
2021-02-01,27.5,-2.5,16.79,39.39,18.22,,0.0,1.268
2021-02-01,28.5,-7.5,18.01,28.54,17.96,,0.0,1.471
2021-02-01,28.5,-2.5,18.05,43.54,18.59,,0.0,1.209
2021-02-01,29.5,-7.5,17.75,33.53,18.54,,0.0,1.419
2021-02-01,29.5,-2.5,17.69,49.68,17.07,,0.0,0.979
2021-02-01,30.5,-7.5,17.98,43.6,11.89,,0.0,0.785
2021-02-01,30.5,-2.5,17.32,53.46,15.65,,0.0,0.827
2021-02-01,31.5,-7.5,17.28,47.31,12.88,,0.0,0.783
2021-02-01,31.5,-2.5,16.77,53.25,15.01,,0.0,0.798
2021-02-01,32.5,-7.5,16.3,73.35,14.52,,0.0,0.441
2021-02-01,32.5,-2.5,16.91,63.47,11.26,,0.0,0.488
2021-02-01,33.5,-7.5,15.39,82.91,14.66,,0.0,0.285
2021-02-01,33.5,-2.5,16.39,73.2,10.22,,0.0,0.334
2021-02-01,34.5,-7.5,13.47,81.23,16.76,,0.0,0.358
2021-02-01,34.5,-2.5,14.86,76.54,12.5,,0.0,0.34
2021-02-01,35.5,-7.5,11.42,88.47,16.55,,0.3,0.217
2021-02-01,35.5,-2.5,13.75,84.27,16.65,,0.0,0.298
2021-02-02,27.5,-7.5,15.15,31.25,19.6,,0.0,1.568
2021-02-02,27.5,-2.5,18.78,33.0,18.37,,0.0,1.415
2021-02-02,28.5,-7.5,16.24,27.88,19.5,,0.0,1.635
2021-02-02,28.5,-2.5,18.17,30.81,17.84,,0.0,1.414
2021-02-02,29.5,-7.5,16.67,31.24,20.13,,0.0,1.621
2021-02-02,29.5,-2.5,17.95,32.09,17.01,,0.0,1.317
2021-02-02,30.5,-7.5,16.82,45.02,11.91,,0.0,0.767
2021-02-02,30.5,-2.5,17.69,39.95,15.79,,0.0,1.077
2021-02-02,31.5,-7.5,16.77,33.14,15.36,,0.0,1.167
2021-02-02,31.5,-2.5,17.41,48.67,14.96,,0.0,0.873
2021-02-02,32.5,-7.5,15.74,54.65,16.99,,0.0,0.878
2021-02-02,32.5,-2.5,16.89,51.85,12.42,,0.0,0.694
2021-02-02,33.5,-7.5,14.96,85.57,15.17,,0.0,0.249
2021-02-02,33.5,-2.5,16.71,53.66,12.71,,0.0,0.681
2021-02-02,34.5,-7.5,13.3,85.54,16.68,,0.0,0.275
2021-02-02,34.5,-2.5,15.77,62.95,14.26,,0.0,0.602
2021-02-02,35.5,-7.5,9.06,82.6,16.5,,0.0,0.327
2021-02-02,35.5,-2.5,14.35,84.59,16.24,,0.0,0.285
2021-02-03,27.5,-7.5,14.83,28.37,20.12,,0.0,1.687
2021-02-03,27.5,-2.5,12.13,26.82,17.05,,0.0,1.422
2021-02-03,28.5,-7.5,13.47,30.71,18.45,,0.0,1.471
2021-02-03,28.5,-2.5,12.56,26.21,17.15,,0.0,1.443
2021-02-03,29.5,-7.5,11.78,34.93,18.52,,0.0,1.388
2021-02-03,29.5,-2.5,13.97,25.74,17.16,,0.0,1.454
2021-02-03,30.5,-7.5,14.07,57.15,10.16,,0.0,0.532
2021-02-03,30.5,-2.5,14.53,28.68,16.85,,0.0,1.369
2021-02-03,31.5,-7.5,13.62,52.14,13.18,,0.0,0.725
2021-02-03,31.5,-2.5,14.14,33.0,16.06,,0.0,1.223
2021-02-03,32.5,-7.5,11.99,64.32,16.14,,0.0,0.655
2021-02-03,32.5,-2.5,14.02,40.13,12.97,,0.0,0.895
2021-02-03,33.5,-7.5,9.3,85.41,15.04,,0.0,0.249
2021-02-03,33.5,-2.5,13.69,34.46,15.18,,0.0,1.131
2021-02-03,34.5,-7.5,7.45,82.51,16.6,,0.0,0.33
2021-02-03,34.5,-2.5,13.64,45.38,16.19,,0.0,1.005
2021-02-03,35.5,-7.5,8.2,79.97,16.78,,0.2,0.383
2021-02-03,35.5,-2.5,13.29,80.42,16.75,,0.0,0.373
2021-02-04,27.5,-7.5,17.4,24.79,18.08,,0.0,1.56
2021-02-04,27.5,-2.5,16.61,20.5,18.65,,0.0,1.709
2021-02-04,28.5,-7.5,16.86,27.46,17.41,,0.0,1.443
2021-02-04,28.5,-2.5,16.07,21.64,18.54,,0.0,1.673
2021-02-04,29.5,-7.5,16.4,33.36,17.24,,0.0,1.311
2021-02-04,29.5,-2.5,16.14,23.2,17.74,,0.0,1.559
2021-02-04,30.5,-7.5,15.19,50.09,8.84,,0.0,0.567
2021-02-04,30.5,-2.5,16.51,24.05,16.9,,0.0,1.462
2021-02-04,31.5,-7.5,12.97,50.73,11.39,,0.0,0.664
2021-02-04,31.5,-2.5,15.97,28.09,15.73,,0.0,1.285
2021-02-04,32.5,-7.5,12.69,73.65,14.2,,0.0,0.427
2021-02-04,32.5,-2.5,14.69,35.42,12.23,,0.0,0.92
2021-02-04,33.5,-7.5,10.61,87.09,14.19,,0.8,0.209
2021-02-04,33.5,-2.5,12.39,32.94,14.05,,0.0,1.075
2021-02-04,34.5,-7.5,7.28,80.01,16.59,,0.7,0.377
2021-02-04,34.5,-2.5,10.34,35.94,17.23,,0.0,1.259
2021-02-04,35.5,-7.5,6.03,82.64,16.16,,3.3,0.319
2021-02-04,35.5,-2.5,9.28,75.0,17.12,,0.0,0.488
2021-02-05,27.5,-7.5,18.35,58.95,14.51,,0.0,0.678
2021-02-05,27.5,-2.5,15.88,17.16,19.11,,0.0,1.833
2021-02-05,28.5,-7.5,17.1,61.28,14.05,,0.0,0.621
2021-02-05,28.5,-2.5,15.52,21.01,18.67,,0.0,1.7
2021-02-05,29.5,-7.5,17.0,54.97,14.47,,0.0,0.742
2021-02-05,29.5,-2.5,14.37,27.36,16.68,,0.0,1.379
2021-02-05,30.5,-7.5,11.97,75.32,4.64,,2.4,0.21
2021-02-05,30.5,-2.5,14.01,26.42,17.1,,0.0,1.435
2021-02-05,31.5,-7.5,12.84,74.54,6.85,,7.4,0.252
2021-02-05,31.5,-2.5,13.64,30.5,14.93,,0.0,1.18
2021-02-05,32.5,-7.5,10.2,85.14,10.91,,8.1,0.194
2021-02-05,32.5,-2.5,12.62,33.36,12.25,,0.0,0.95
2021-02-05,33.5,-7.5,8.83,86.37,12.82,,16.1,0.202
2021-02-05,33.5,-2.5,10.83,34.03,12.22,,0.0,0.939
2021-02-05,34.5,-7.5,7.9,79.49,15.8,,21.6,0.368
